Checked At UTC,Country,Channel Name,tvg-id,Availability,Test Result,Detail,Latency ms,Attempts,Stream Host,Stream URL
2026-08-30 10:13:30 UTC,Kuwait,KTV News (1080p),KTVNews.kw@SD,available,Working,audio+video,14123,1,kwtkbta.cdn.mangomolo.com,https://kwtkbta.cdn.mangomolo.com/kb/smil:kb.stream.smil/chunklist.m3u8
2026-08-30 10:13:30 UTC,Kuwait,KTV Sport (1080p),KTVSport.kw@SD,available,Working,audio+video,13161,1,kwtspta.cdn.mangomolo.com,https://kwtspta.cdn.mangomolo.com/sp/smil:sp.stream.smil/chunklist.m3u8
2026-08-30 10:13:30 UTC,Kuwait,KTV Sport Plus (1080p),KTVSportPlus.kw@SD,available,Working,audio+video,14313,1,kwtsplta.cdn.mangomolo.com,https://kwtsplta.cdn.mangomolo.com/spl/smil:spl.stream.smil/chunklist.m3u8
2026-08-30 10:13:30 UTC,Kuwait,Marina TV (1080p),MarinaTV.kw@SD,available,Working,audio+video,4409,1,ffs.gulfsat.com,https://ffs.gulfsat.com/Marina-TV-HD/index.m3u8
2026-08-30 10:13:30 UTC,Kuwait,Ritmu TV,RitmuTV.kw@SD,available,Working,audio+video,1569,1,659605a54e9a6.streamlock.net,https://659605a54e9a6.streamlock.net:8443/live/livestream/playlist.m3u8
2026-08-30 10:13:30 UTC,Kuwait,Scope TV,ScopeTV.kw,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/ScopeTV.kw
2026-08-30 10:13:30 UTC,Kuwait,Soutalarab TV,SoutalarabTV.kw,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SoutalarabTV.kw
2026-08-30 10:13:30 UTC,Lebanon,A TV,ATV.lb,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/ATV.lb
2026-08-30 10:13:30 UTC,Lebanon,Aghani Aghani TV (1080p),AghaniAghaniTV.lb@SD,available,Working,audio+video,1677,1,cdn.streamlane.tv,https://cdn.streamlane.tv/hls/aghanitv/index.m3u8
2026-08-30 10:13:30 UTC,Lebanon,Al Ittihad (552p) [Not 24/7],AlIttihadTV.lb@SD,available,Working,audio+video,1827,1,185.105.4.151,http://185.105.4.151:8080/_defapp_/ittihad/index.m3u8
2026-08-30 10:13:30 UTC,Lebanon,Al Jadeed (1080p),AlJadeed.lb@SD,available,Working,audio+video,1645,1,185.9.2.18,http://185.9.2.18/chid_391/mono.m3u8
2026-08-30 10:13:30 UTC,Lebanon,Al Mayadeen (576p),AlMayadeenTV.lb@SD,available,Working,audio+video,4928,1,mdnlv.cdn.octivid.com,https://mdnlv.cdn.octivid.com/almdn/smil:mpegts.stream.smil/playlist.m3u8
2026-08-30 10:13:30 UTC,Lebanon,Aliman TV (240p) [Not 24/7],AlImanTV.lb@SD,available,Working,audio+video,5131,1,svs.itworkscdn.net,https://svs.itworkscdn.net/alimanlive/imantv.smil/playlist.m3u8
2026-08-30 10:13:30 UTC,Lebanon,Al Manar (576p) [Not 24/7],AlManar.lb@SD,available,Working,audio+video,15567,1,edge.fastpublish.me,https://edge.fastpublish.me/live/index.m3u8
2026-08-30 10:13:30 UTC,Lebanon,Al-waad TV,AlwaadTV.lb,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AlwaadTV.lb
2026-08-30 10:13:30 UTC,Lebanon,ALWifak News TV (720p),ALWifakNewsTV.lb@SD,available,Working,audio+video,1980,1,alwifaklive.info,http://alwifaklive.info:1935/live/myStream/playlist.m3u8
2026-08-30 10:13:30 UTC,Lebanon,Arabica TV (720p),ArabicaTV.lb@SD,available,Working,audio+video,5093,1,istream.binarywaves.com,http://istream.binarywaves.com:8081/hls/arabica/playlist.m3u8
2026-08-30 10:13:30 UTC,Lebanon,CharityTV (1080p) [Not 24/7],CharityTV.lb@SD,available,Working,audio+video,6802,1,185.105.4.236,http://185.105.4.236:1935/live/ngrp:livestream_all/live.m3u8
2026-08-30 10:13:30 UTC,Lebanon,Falestinona Channel,FalestinonaChannel.lb,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/FalestinonaChannel.lb
2026-08-30 10:13:30 UTC,Lebanon,Hawacom TV,HawacomTV.lb,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/HawacomTV.lb
2026-08-30 10:13:30 UTC,Lebanon,Khaleej Al Arab 1,KhaleejAlArab1.lb,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/KhaleejAlArab1.lb
2026-08-30 10:13:30 UTC,Lebanon,Khaleej Al Arab 2,KhaleejAlArab2.lb,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/KhaleejAlArab2.lb
2026-08-30 10:13:30 UTC,Lebanon,Lana TV (576p),LanaTV.lb@SD,available,Working,audio+video,2970,1,cdn.streamlane.tv,https://cdn.streamlane.tv/hls/ltv/master.m3u8
2026-08-30 10:13:30 UTC,Lebanon,Lana TV Plus,LanaTVPlus.lb,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/LanaTVPlus.lb
2026-08-30 10:13:30 UTC,Lebanon,LB2 International,LB2International.lb,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/LB2International.lb
2026-08-30 10:13:30 UTC,Lebanon,LBC Europe,LBCEurope.lb,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/LBCEurope.lb
2026-08-30 10:13:30 UTC,Lebanon,LBC International (1080p),LBCInternational.lb@SD,available,Working,audio+video,1657,1,185.9.2.18,http://185.9.2.18/chid_521/index.m3u8
2026-08-30 10:13:30 UTC,Lebanon,Mariam TV,MariamTV.lb,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/MariamTV.lb
2026-08-30 10:13:30 UTC,Lebanon,mfm (1080p),mfm.lb@HD,available,Restricted (403),https://hms.pfs.gdn/hms/v1/broadcast/hlmvmp2hfriode891/playlist.m3u8: Server returned 403 Forbidden (access denied),191,2,hms.pfs.gdn,https://hms.pfs.gdn/hms/v1/broadcast/hlmvmp2hfriode891/playlist.m3u8
2026-08-30 10:13:30 UTC,Lebanon,MTV Lebanon (1080p),MTVLebanon.lb@SD,available,Working,audio+video,9220,1,shd-gcp-live.edgenextcdn.net,https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mtv-lebanon/b8ebb2a5affb812f1541712adde10e26/index.m3u8
2026-08-30 10:13:30 UTC,Lebanon,Nabaa TV (720p) [Not 24/7],NabaaTV.lb@SD,available,Failed,http://31.14.40.237:1935/live/Nabaa/playlist.m3u8: Connection timed out,5039,2,31.14.40.237,http://31.14.40.237:1935/live/Nabaa/playlist.m3u8
2026-08-30 10:13:30 UTC,Lebanon,NBN,NBN.lb,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/NBN.lb
2026-08-30 10:13:30 UTC,Lebanon,New Vision TV,NewVisionTV.lb,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/NewVisionTV.lb
2026-08-30 10:13:30 UTC,Lebanon,Nour Al Koddas (406p) [Not 24/7],NourAlKoddass.lb@SD,available,Working,audio+video,975,1,svs.itworkscdn.net,https://svs.itworkscdn.net/nour1satlive/livestream/playlist.m3u8
2026-08-30 10:13:30 UTC,Lebanon,Nour Al Sharq (576p),NourAlSharq.lb@SD,available,Working,audio+video,869,1,svs.itworkscdn.net,https://svs.itworkscdn.net/nour8satlive/livestream/playlist.m3u8
2026-08-30 10:13:30 UTC,Lebanon,Nour El Shabeb (720p),NourElShabeb.lb@SD,available,Invalid stream,https://svs.itworkscdn.net/nour3satlive/livestream/playlist.m3u8: Invalid data found when processing input,54,2,svs.itworkscdn.net,https://svs.itworkscdn.net/nour3satlive/livestream/playlist.m3u8
2026-08-30 10:13:30 UTC,Lebanon,Nour Kids,NourKids.lb,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/NourKids.lb
2026-08-30 10:13:30 UTC,Lebanon,Nour Mariam (576p),NourMariam.lb@SD,available,Invalid stream,https://svs.itworkscdn.net/nour9satlive/livestream/playlist.m3u8: Invalid data found when processing input,52,2,svs.itworkscdn.net,https://svs.itworkscdn.net/nour9satlive/livestream/playlist.m3u8
2026-08-30 10:13:30 UTC,Lebanon,NourSAT (576p),Noursat.lb@SD,available,Working,audio+video,628,1,svs.itworkscdn.net,https://svs.itworkscdn.net/nour4satlive/livestream/playlist.m3u8
2026-08-30 10:13:30 UTC,Lebanon,Noursat English (576p),NoursatEnglish.lb@SD,available,Working,audio+video,2441,1,svs.itworkscdn.net,https://svs.itworkscdn.net/noursatenglive/noursateng.smil/playlist.m3u8
2026-08-30 10:13:30 UTC,Lebanon,One TV (720p) [Not 24/7],OneTV.lb@SD,available,Restricted (403),https://hms.pfs.gdn/v1/broadcast/one/playlist.m3u8: Server returned 403 Forbidden (access denied),192,2,hms.pfs.gdn,https://hms.pfs.gdn/v1/broadcast/one/playlist.m3u8
2026-08-30 10:13:30 UTC,Lebanon,OneFM (720p) [Not 24/7],OneFM.lb@SD,available,Restricted (403),https://hms.pfs.gdn/v1/broadcast/onefm/playlist.m3u8: Server returned 403 Forbidden (access denied),204,2,hms.pfs.gdn,https://hms.pfs.gdn/v1/broadcast/onefm/playlist.m3u8
2026-08-30 10:13:30 UTC,Lebanon,OTV (1080p),OTV.lb@SD,available,Working,audio+video,4727,1,otv.hibridcdn.net,https://otv.hibridcdn.net/otv/tv_abr/playlist.m3u8
2026-08-30 10:13:30 UTC,Lebanon,Palestine Al Yawm (720p),PalestineAlYawm.lb@SD,available,Working,audio+video,6857,1,live.paltodaytv.com,https://live.paltodaytv.com/paltv/live/playlist_sfm4s.m3u8
2026-08-30 10:13:30 UTC,Lebanon,Red TV Lebanon (1080p),RedTVLebanon.lb@HD,available,Working,audio+video,5860,1,live.kwikmotion.com,https://live.kwikmotion.com/redtvlive/redtv.smil/playlist.m3u8
2026-08-30 10:13:30 UTC,Lebanon,Sawt El Mada,SawtElMada.lb,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SawtElMada.lb
2026-08-30 10:13:30 UTC,Lebanon,Senses TV (1080p),SensesTV.lb@SD,available,Working,audio+video,2087,1,31.14.41.69,http://31.14.41.69:8080/hls/sensesonline/index.m3u8
2026-08-30 10:13:30 UTC,Lebanon,Sheikh Youssef Ftouni TV,SheikhYoussefFtouniTV.lb,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SheikhYoussefFtouniTV.lb
2026-08-30 10:13:30 UTC,Lebanon,SPI Lebanon,SPILebanon.lb,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SPILebanon.lb
2026-08-30 10:13:30 UTC,Lebanon,Suboro TV,SuboroTV.lb,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SuboroTV.lb
2026-08-30 10:13:30 UTC,Lebanon,Taha TV (576p),TahaTV.lb@SD,available,Working,audio+video,2957,1,stream.starmenajo.com,https://stream.starmenajo.com/hls/app/live/ts:fhd.m3u8
2026-08-30 10:13:30 UTC,Lebanon,Tele Liban (720p) [Not 24/7],TeleLiban.lb@SD,available,Unauthorized (401),https://cdn.catiacast.video/abr/ed8f807e2548db4507d2a6f4ba0c4a06/playlist.m3u8: Server returned 401 Unauthorized (authorization failed),113,2,cdn.catiacast.video,https://cdn.catiacast.video/abr/ed8f807e2548db4507d2a6f4ba0c4a06/playlist.m3u8
2026-08-30 10:13:30 UTC,Lebanon,TV Seventeen,TVSeventeen.lb,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/TVSeventeen.lb
2026-08-30 10:13:30 UTC,Lebanon,UNews (1080p),UNews.lb@SD,available,Working,video,2171,1,cdn.catiacast.video,https://cdn.catiacast.video/abr/9436b5ab3c1171ab04a59af11951292f/playlist.m3u8
2026-08-30 10:13:30 UTC,Lebanon,Voice of Lebanon (1080p),VoiceofLebanon.lb@SD,available,Working,audio+video,4201,1,svs.itworkscdn.net,https://svs.itworkscdn.net/vdltvlive/vdltv.smil/playlist.m3u8
2026-08-30 10:13:30 UTC,Libya,218 News,218News.ly,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/218News.ly
2026-08-30 10:13:30 UTC,Libya,218TV,218TV.ly,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/218TV.ly
2026-08-30 10:13:30 UTC,Libya,Abu Surra TV,AbuSurraTV.ly,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AbuSurraTV.ly
2026-08-30 10:13:30 UTC,Libya,Al Masar TV (576p),AlMasarTV.ly@SD,available,Working,audio+video,2477,1,starmenajo.com,https://starmenajo.com/hls/almasar/index.m3u8
2026-08-30 10:13:30 UTC,Libya,Ali Gate TV,AliGateTV.ly,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AliGateTV.ly
2026-08-30 10:13:30 UTC,Libya,Allibiya TV,AllibiyaTV.ly,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AllibiyaTV.ly
2026-08-30 10:13:30 UTC,Libya,February Channel,FebruaryChannel.ly,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/FebruaryChannel.ly
2026-08-30 10:13:30 UTC,Libya,Jamahiriya TV,JamahiriyaTV.ly,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/JamahiriyaTV.ly
2026-08-30 10:13:30 UTC,Libya,Libya Al Wataniya (360p),LibyaAlWataniya.ly@SD,available,Working,audio+video,4681,1,cdn-globecast.akamaized.net,https://cdn-globecast.akamaized.net/live/eds/libya_al_watanya/hls_roku/index.m3u8
2026-08-30 10:13:30 UTC,Libya,Libya Alhadath TV,LibyaAlhadathTV.ly,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/LibyaAlhadathTV.ly
2026-08-30 10:13:30 UTC,Libya,Libya Alrasmia Channel,LibyaAlrasmiaChannel.ly,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/LibyaAlrasmiaChannel.ly
2026-08-30 10:13:30 UTC,Libya,Libya Education TV,LibyaEducationTV.ly,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/LibyaEducationTV.ly
2026-08-30 10:13:30 UTC,Libya,Libya LY TV,LibyaLYTV.ly,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/LibyaLYTV.ly
2026-08-30 10:13:30 UTC,Libya,Libya Mostakbal,LibyaMostakbal.ly,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/LibyaMostakbal.ly
2026-08-30 10:13:30 UTC,Libya,Libya One,LibyaOne.ly,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/LibyaOne.ly
2026-08-30 10:13:30 UTC,Libya,Libya Panorama Channel,LibyaPanoramaChannel.ly,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/LibyaPanoramaChannel.ly
2026-08-30 10:13:30 UTC,Libya,Libya Sport TV 1,LibyaSportTV1.ly,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/LibyaSportTV1.ly
2026-08-30 10:13:30 UTC,Libya,Libya Sport TV 2,LibyaSportTV2.ly,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/LibyaSportTV2.ly
2026-08-30 10:13:30 UTC,Libya,New Libya Channel,NewLibyaChannel.ly,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/NewLibyaChannel.ly
2026-08-30 10:13:30 UTC,Libya,NLC Kids,NLCKids.ly,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/NLCKids.ly
2026-08-30 10:13:30 UTC,Libya,NLC News,NLCNews.ly,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/NLCNews.ly
2026-08-30 10:13:30 UTC,Libya,RTV Lebda,RTVLebda.ly,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/RTVLebda.ly
2026-08-30 10:13:30 UTC,Libya,Salam TV,SalamTV.ly,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SalamTV.ly
2026-08-30 10:13:30 UTC,Libya,Tanasuh TV (1080p),TanasuhTV.ly@HD,available,Working,audio+video,10713,1,kilolink.pulsarstarsolutions.com,https://kilolink.pulsarstarsolutions.com/live/smil:tanasuhtv.smil/manifest.m3u8
2026-08-30 10:13:30 UTC,Libya,Waad Channels TV,WaadChannelsTV.ly,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/WaadChannelsTV.ly
2026-08-30 10:13:30 UTC,Libya,Wasat TV (1080p),WasatTV.ly@SD,available,Working,audio+video,7121,1,alwasattv.hibridcdn.net,https://alwasattv.hibridcdn.net/alwasattv/alwasat_abr/playlist.m3u8
2026-08-30 10:13:30 UTC,Mauritania,Al Barlemania,AlBarlemania.mr,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/AlBarlemania.mr
2026-08-30 10:13:30 UTC,Mauritania,Arriadia,Arriadia.mr,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/Arriadia.mr
2026-08-30 10:13:30 UTC,Mauritania,Athagavia,Athagavia.mr,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/Athagavia.mr
2026-08-30 10:13:30 UTC,Mauritania,Chinguit TV,ChinguitTV.mr,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/ChinguitTV.mr
2026-08-30 10:13:30 UTC,Mauritania,Dava TV,DavaTV.mr,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/DavaTV.mr
2026-08-30 10:13:30 UTC,Mauritania,El Mahadra,ElMahadra.mr,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/ElMahadra.mr
2026-08-30 10:13:30 UTC,Mauritania,El Medina,ElMedina.mr,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/ElMedina.mr
2026-08-30 10:13:30 UTC,Mauritania,El Oussra TV,ElOussraTV.mr,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/ElOussraTV.mr
2026-08-30 10:13:30 UTC,Mauritania,Elmourabiton TV,ElmourabitonTV.mr,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/ElmourabitonTV.mr
2026-08-30 10:13:30 UTC,Mauritania,Elmouritania,Elmouritania.mr,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/Elmouritania.mr
2026-08-30 10:13:30 UTC,Mauritania,Elmouritania 2,Elmouritania2.mr,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/Elmouritania2.mr
2026-08-30 10:13:30 UTC,Mauritania,Elwataniya TV,ElwataniyaTV.mr,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/ElwataniyaTV.mr
2026-08-30 10:13:30 UTC,Mauritania,Ghimem TV,GhimemTV.mr,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/GhimemTV.mr
2026-08-30 10:13:30 UTC,Mauritania,HOLPAC TV,HOLPACTV.mr,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/HOLPACTV.mr
2026-08-30 10:13:30 UTC,Mauritania,Sahara 24,Sahara24.mr,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/Sahara24.mr
2026-08-30 10:13:30 UTC,Mauritania,Sahel TV,SahelTV.mr,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/SahelTV.mr
2026-08-30 10:13:30 UTC,Morocco,2M,2M.ma@SD,available,Working,audio,1652,1,185.9.2.18,http://185.9.2.18/chid_218/index.m3u8
2026-08-30 10:13:30 UTC,Morocco,2M MENA,2MMENA.ma,unavailable,Not tested — no public stream,No real stream URL,,0,example.invalid,https://example.invalid/iptv-no-stream/2MMENA.ma
